 
5.630000000000001 0.0 0.0 0.0 0.0 0.0
5.73 5.512365409091997e-46 2.3055738879744792e-45 8.808610243709931e-45 3.2701462361941317e-44 1.1971133860981663e-43
5.83 5.399720257686964e-46 2.2584595005178774e-45 8.628606350474887e-45 3.203320819053765e-44 1.172650381812629e-43
5.930000000000001 5.366189931169936e-46 2.2444352768796163e-45 8.575025799166455e-45 3.183429345444807e-44 1.165368643441737e-43
6.03 5.4336080414322765e-46 2.2726332323963008e-45 8.68275810872795e-45 3.223424349978047e-44 1.180009748715227e-43
6.130000000000001 5.616712446199739e-46 2.3492175483977072e-45 8.975353975620777e-45 3.3320488941879617e-44 1.219774299454049e-43
6.23 5.967577358418329e-46 2.495968520037456e-45 9.536026578135335e-45 3.540195395182203e-44 1.2959711862635253e-43
6.330000000000001 6.593549840968862e-46 2.7577845832430352e-45 1.0536313607906726e-44 3.911546241117998e-44 1.4319128342816881e-43
6.430000000000001 7.93867325167767e-46 3.320389051865198e-45 1.268578429340979e-44 4.709524954846068e-44 1.7240315748604147e-43
6.53 1.0323125524571911e-45 4.3176979182982485e-45 1.649607427926767e-44 6.124073346853603e-44 2.2418600427783254e-43
6.630000000000001 9.137220812913727e-46 3.8216874520263036e-45 1.4601030751502503e-44 5.420549262090043e-44 1.984318624602137e-43
6.73 5.880615615337397e-46 2.4595963441709147e-45 9.397064074007846e-45 3.4886063593102536e-44 1.277085815103469e-43
6.830000000000001 4.037118654882469e-46 1.688544692265763e-45 6.451205988597155e-45 2.3949733725122836e-44 8.767359244826476e-44
6.930000000000001 3.422444392369864e-46 1.431454165044604e-45 5.4689732076601176e-45 2.0303250633262274e-44 7.432478965427476e-44
7.03 9.238352763197143e-47 3.86398638660506e-46 1.476263686196895e-45 5.4805446074698946e-45 2.006281321640846e-44
7.130000000000001 9.06822090153285e-47 3.792827900428004e-46 1.449077076670501e-45 5.379615872564027e-45 1.9693340015911952e-44
7.23 8.91889550444962e-47 3.730371820183645e-46 1.4252152836873393e-45 5.291030329153898e-45 1.9369051949961812e-44
7.330000000000001 8.793688782439367e-47 3.678003494167142e-46 1.40520758949019e-45 5.2167529073319554e-45 1.9097142103962235e-44
7.430000000000001 8.695749947783389e-47 3.637040095871851e-46 1.3895572296503833e-45 5.158651840410786e-45 1.8884449582177663e-44
7.53 8.617054171109057e-47 3.604125201025629e-46 1.376981858224404e-45 5.1119664923256415e-45 1.871354696470825e-44
7.630000000000001 8.615100215347116e-47 3.6033079494378554e-46 1.376669621399316e-45 5.1108073309481735e-45 1.8709303583827808e-44
7.73 8.503549959792809e-47 3.556651507544767e-46 1.3588441934597351e-45 5.0446314479514355e-45 1.8467051312368298e-44
7.830000000000001 8.387484370424974e-47 3.508106505122101e-46 1.3402972274374702e-45 4.975776896038618e-45 1.821499314788518e-44
7.930000000000001 8.271149845146703e-47 3.4594490189349516e-46 1.321707286186963e-45 4.906762801045802e-45 1.7962350938705384e-44
8.030000000000001 8.153908472111319e-47 3.410412239222457e-46 1.3029724331273019e-45 4.83721072923914e-45 1.770773933978333e-44
8.13 8.042159601481616e-47 3.3636727255991813e-46 1.2851152670379644e-45 4.770917020174376e-45 1.746505573848987e-44
8.23 7.940234880488476e-47 3.321042210780042e-46 1.2688279733845572e-45 4.7104513728533475e-45 1.724370711803384e-44
8.330000000000002 7.859775529005154e-47 3.2873896921140325e-46 1.2559707874928274e-45 4.662719804661972e-45 1.7068974567578242e-44
8.43 7.812044102576298e-47 3.2674257887362495e-46 1.2483434351570293e-45 4.634403694807017e-45 1.6965316835778936e-44
8.530000000000001 7.733789577585122e-47 3.2346954495722618e-46 1.235838574551878e-45 4.5879801141164455e-45 1.6795372478978527e-44
8.63 8.85140531989435e-47 3.702143719240168e-46 1.4144305354548836e-45 5.2509925673902416e-45 1.9222484374401068e-44
8.73 2.9776002344800913e-48 1.245395912636865e-47 4.758124322428556e-47 1.7664264752143485e-46 6.466416564594841e-46
8.830000000000002 5.725319432313962e-50 2.3946429534014122e-49 9.148904990371352e-49 3.396478717051286e-48 1.2433603405184957e-47
8.93 1.1115034751964901e-51 4.648917839479788e-51 1.7761523721533854e-50 6.59386422376023e-50 2.4138379626606627e-49
9.030000000000001 2.1808810692682164e-53 9.12164211354577e-53 3.484988730134519e-52 1.293782159014967e-51 4.736191684975981e-51
9.13 4.320077893585225e-55 1.806893782664984e-54 6.903367168710224e-54 2.562835627781858e-53 9.381858225268781e-53
9.23 8.603751532911668e-57 3.598561307308009e-56 1.374856132761788e-55 5.104074857971959e-55 1.8684657794498446e-54
9.330000000000002 1.7221077869086464e-58 7.202800342708249e-58 2.751881482224661e-57 1.021620280903616e-56 3.73987958166184e-56
9.43 3.455669834556824e-60 1.445350869315409e-59 5.522066562087896e-59 2.0500356678762163e-58 7.504634235713932e-58
9.530000000000001 6.965669962204637e-62 2.9134256503783735e-61 1.1130951457277367e-60 4.1323021459903667e-60 1.5127256878042566e-59
